dataset,level,sample_id,stage,functions,blocks,instructions,conditional_branches,calls,direct_calls,indirect_calls,intrinsics,allocas,loads,stores,geps,phis,selects,switches,unreachable,memory_ops,scalar_cleanup_ops,vector_instructions,structural_sha256
public_v1,O2,p00867,brightened_main,14,382,5700,36,133,133,0,0,1,724,750,474,139,103,8,0,1949,1283,0,53e29e64a1bc982380122bc2c8ffc98110387967e4810d7239c59aef821133fd
public_v1,O2,p00867,bundle_verified_input,14,382,5700,36,133,133,0,0,1,724,750,474,139,103,8,0,1949,1283,0,47d6b329e2cf4dfed65eb93baf5d67eadf2d15b956056979de0030feb9e22cbb
public_v1,O2,p00867,bundle_pointer_opt,14,376,5581,36,133,133,0,0,1,724,750,464,137,103,8,0,1939,1278,0,726fa9b88547146802de2a35cdb41a8a077510b3bc134037ecbd5ae2d5c34b48
public_v1,O2,p00867,bundle_standard_opt_3,14,366,4997,37,133,133,0,0,1,718,543,354,125,101,8,0,1616,1201,0,4eaa4bbb8ba6df24415a01ebe33fa83c29295ed8e27cd7c8ea6e87e9ff87359c
public_v1,O2,p00867,bundle_storage_delift,14,366,4997,37,133,133,0,0,1,718,543,354,125,101,8,0,1616,1201,0,4eaa4bbb8ba6df24415a01ebe33fa83c29295ed8e27cd7c8ea6e87e9ff87359c
public_v1,O2,p00867,bundle_residual_strip,14,366,4997,37,133,133,0,0,1,718,543,354,125,101,8,0,1616,1201,0,4eaa4bbb8ba6df24415a01ebe33fa83c29295ed8e27cd7c8ea6e87e9ff87359c
public_v1,O2,p00867,final_clean,15,368,4909,37,135,135,0,0,1,717,543,319,123,98,8,0,1580,1193,0,c38beb7a56dd0a5fb1d8f770a79e4dab891dcb19431c4e040adb576081827662
public_v1,O2,p01296,raw_lift,35,653,14249,301,142,137,5,58,0,909,2031,54,5,156,0,6,2994,5874,0,8a6c0b46553906490109a62755152b979707623a2e275b427db75b28bf994041
public_v1,O2,p01296,brightened_main,10,269,3947,31,229,229,0,0,1,567,502,267,58,53,7,2,1337,804,0,a945601a2269943b18ef385be25fa32707f935ce4d038308d1c91a9d45280556
public_v1,O2,p01296,bundle_verified_input,10,269,3947,31,229,229,0,0,1,567,502,267,58,53,7,2,1337,804,0,60c7cd979a5ca4749d87839964a2163ccc4313b562a1a0608af7a6ee6583bca7
public_v1,O2,p01296,bundle_pointer_opt,10,262,3843,31,229,229,0,0,1,559,502,257,57,53,7,2,1319,793,0,b222cfa094aa3c191c50f192d6cc37fbfce310e45a559b6349d4cece5d40ea34
public_v1,O2,p01296,bundle_standard_opt_3,9,249,2269,32,220,220,0,0,1,424,318,194,58,53,7,2,937,455,0,7e3472811d331796ca153e077095edaefeda05ab0328dddb41de89ec79d3e44b
public_v1,O2,p01296,bundle_storage_delift,9,249,2269,32,220,220,0,0,1,424,318,194,58,53,7,2,937,455,0,7e3472811d331796ca153e077095edaefeda05ab0328dddb41de89ec79d3e44b
public_v1,O2,p01296,bundle_residual_strip,9,249,2269,32,220,220,0,0,1,424,318,194,58,53,7,2,937,455,0,7e3472811d331796ca153e077095edaefeda05ab0328dddb41de89ec79d3e44b
public_v1,O2,p01296,final_clean,9,233,2237,33,220,220,0,0,1,421,314,194,67,53,8,2,930,458,0,cad33060aef71a9f136a99d215025e95ac952bea57816e978d33cd216c9d1d5a
public_v1,O2,p01315,raw_lift,28,189,4160,77,66,61,5,23,0,289,652,35,3,37,0,3,976,1593,0,13142aa2549e673ac52c7185ad8a17dc2d42c206ac66327eae44911795515468
public_v1,O2,p01315,brightened_main,6,37,778,15,67,67,0,11,6,97,143,126,31,24,0,0,372,165,0,92ae0c99967c156337b53bc9ad7fde7ffb47067944ecd2f5a7f6b3275cc86fbb
public_v1,O2,p01315,bundle_verified_input,6,37,778,15,67,67,0,11,6,97,143,126,31,24,0,0,372,165,0,9da435df662dd86b010f55d3228e2ba3771eb12ce4b205507be82d8d3aff8f40
public_v1,O2,p01315,bundle_pointer_opt,6,35,765,15,67,67,0,11,6,96,143,124,31,24,0,0,369,163,0,44b2eb003b72b188dd779c8c69bdee4abce0d96de03d8be651024ddecca28793
public_v1,O2,p01315,bundle_standard_opt_3,6,35,765,16,69,69,0,11,6,100,145,121,36,25,0,0,372,164,0,c1e45a473199bbd756e1ca019817abb74095f655286c924093b30f8708e2b5de
public_v1,O2,p01315,bundle_storage_delift,6,35,765,16,69,69,0,11,6,100,145,121,36,25,0,0,372,164,0,c1e45a473199bbd756e1ca019817abb74095f655286c924093b30f8708e2b5de
public_v1,O2,p01315,bundle_residual_strip,6,35,765,16,69,69,0,11,6,100,145,121,36,25,0,0,372,164,0,c1e45a473199bbd756e1ca019817abb74095f655286c924093b30f8708e2b5de
public_v1,O2,p01315,final_clean,6,35,769,16,71,71,0,11,6,107,160,130,19,22,0,0,403,136,0,f0269254ef2f506c1acbca0e1c2d35a982e31b366f3e7c747905abaac5b58cb4
public_v1,O2,p01571,raw_lift,43,611,13195,273,116,110,6,40,0,1023,1865,138,17,138,0,3,3026,5227,0,1591616c29b1fbd3a5b8463161afafc19bcc35f8093e24e0f9526b9a22582fe2
public_v1,O2,p01571,brightened_main,19,284,4351,24,270,270,0,10,6,701,498,400,126,68,9,0,1605,942,0,e1751751220f249d7e6244acaacc3322b7fcff8a27bda4184c6e1ec310392e9b
public_v1,O2,p01571,bundle_verified_input,19,284,4351,24,270,270,0,10,6,701,498,400,126,68,9,0,1605,942,0,38456f07e45eb5b85542d104ed76665dd932da8ec911ebe2944b6efe1e3955ed
public_v1,O2,p01571,bundle_pointer_opt,19,273,4231,23,268,268,0,8,5,697,485,378,125,67,9,0,1565,932,0,4d9d48a9030126ccedba0dbf54f7152a8b6ce27d5f59ef5a96a1b3c89540ebfd
public_v1,O2,p01571,bundle_standard_opt_3,19,274,3510,24,269,269,0,9,5,633,397,347,116,68,9,0,1382,759,0,2d42131c0bc0528f1a0fd37850cd2f7a82dd2e803e3aa6cfccb14eb8bd6a6352
public_v1,O2,p01571,bundle_storage_delift,19,274,3510,24,269,269,0,9,5,633,397,347,116,68,9,0,1382,759,0,2d42131c0bc0528f1a0fd37850cd2f7a82dd2e803e3aa6cfccb14eb8bd6a6352
public_v1,O2,p01571,bundle_residual_strip,19,274,3510,24,269,269,0,9,5,633,397,347,116,68,9,0,1382,759,0,2d42131c0bc0528f1a0fd37850cd2f7a82dd2e803e3aa6cfccb14eb8bd6a6352
public_v1,O2,p01571,final_clean,19,274,3244,24,269,269,0,9,5,615,397,335,106,68,9,0,1352,682,0,ffd3d3c243c7bba6154e98e42213b23cb8522352fe5c12db556e1d19578fe405
public_v1,O2,p01687,raw_lift,31,166,2708,64,53,48,5,13,0,163,443,12,5,36,0,3,618,1030,0,4ec01ceec8256795666ffc75d2faca41e5dd26c1506c2e5656a7d1ae03b74a01
public_v1,O2,p01687,brightened_main,4,50,630,15,10,10,0,0,1,54,78,112,15,68,1,0,245,209,0,6fd7379961784413934469bd2aba5cb4efeaa5893d4c3cd47590347d14b4266b
public_v1,O2,p01687,bundle_verified_input,4,50,630,15,10,10,0,0,1,54,78,112,15,68,1,0,245,209,0,2a5c6159f7854c5eef26392139cddb5be03b78fee62a9767c29382ba12e702ba
public_v1,O2,p01687,bundle_pointer_opt,4,49,627,15,10,10,0,0,1,54,78,111,15,68,1,0,244,209,0,c2bcdd93f9e6a579e7c941ec31838323d50996a861ca7b0b30f3a226b5c359ce
public_v1,O2,p01687,bundle_standard_opt_3,3,46,539,15,9,9,0,0,1,47,66,91,7,64,1,0,205,183,0,511d4e9ef059800976a52cf7b78ab628b7f2bf7c17b20a53db23888a88b727aa
public_v1,O2,p01687,bundle_storage_delift,3,46,539,15,9,9,0,0,1,47,66,91,7,64,1,0,205,183,0,511d4e9ef059800976a52cf7b78ab628b7f2bf7c17b20a53db23888a88b727aa
public_v1,O2,p01687,bundle_residual_strip,3,46,539,15,9,9,0,0,1,47,66,91,7,64,1,0,205,183,0,511d4e9ef059800976a52cf7b78ab628b7f2bf7c17b20a53db23888a88b727aa
public_v1,O2,p01687,final_clean,3,46,343,15,9,9,0,0,1,37,56,42,6,24,1,0,136,97,0,214ce95d54edcd0e6651a2297229332f5c1f0a659e19dab89605869e8056a29c
public_v1,O2,p01766,raw_lift,26,144,2584,57,43,38,5,10,0,149,358,43,3,28,0,3,550,994,0,c2308046eb5f1d068574e0f8fd7a7ae67b0d5ef46da68c8ddd4de78b1ed33ddd
public_v1,O2,p01766,brightened_main,2,23,291,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,11392be3c370adb63cb4c9e6b5b0ced84177aeda08634838d054908717ff3895
public_v1,O2,p01766,bundle_verified_input,2,23,291,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,63fae5853860f1360273ac113ab04cb52998b726ad758abe0ac3a92e855db3da
public_v1,O2,p01766,bundle_pointer_opt,2,22,290,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,98d0baeb76c4089586fe58cbf4d521f5781e1da4c48ec25f7faa05d73d0940c9
public_v1,O2,p01766,bundle_standard_opt_3,2,22,290,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,98d0baeb76c4089586fe58cbf4d521f5781e1da4c48ec25f7faa05d73d0940c9
public_v1,O2,p01766,bundle_storage_delift,2,22,290,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,98d0baeb76c4089586fe58cbf4d521f5781e1da4c48ec25f7faa05d73d0940c9
public_v1,O2,p01766,bundle_residual_strip,2,22,290,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,98d0baeb76c4089586fe58cbf4d521f5781e1da4c48ec25f7faa05d73d0940c9
public_v1,O2,p01766,final_clean,2,22,290,11,13,13,0,9,6,22,48,67,7,10,0,0,143,61,0,81075e329f784c6dbf451f2e38569c5d6bf6c54f91b6f86b597306314420dfe2
public_v1,O2,p01970,raw_lift,27,199,3585,82,46,41,5,13,0,185,496,34,5,42,0,3,715,1433,0,8fc35cc26657006371bbe31bcd544b306024bdb3eb0ab8596272c1508962bc83
public_v1,O2,p01970,brightened_main,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,34f20c2430fd5e728a6e3a1d7fdb354f0c37b043c057c9cc0147d60d6a1cd62e
public_v1,O2,p01970,bundle_verified_input,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,e18d165ee0740cfd6eaeb7de8f7c916ee42baf72fb9fcf4f7c7fd798b4359ec4
public_v1,O2,p01970,bundle_pointer_opt,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,e18d165ee0740cfd6eaeb7de8f7c916ee42baf72fb9fcf4f7c7fd798b4359ec4
public_v1,O2,p01970,bundle_standard_opt_3,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,070fd5e6236a3d073cd68a48ad810610e6d6022004e01e6c7dd61c67913f5023
public_v1,O2,p01970,bundle_storage_delift,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,070fd5e6236a3d073cd68a48ad810610e6d6022004e01e6c7dd61c67913f5023
public_v1,O2,p01970,bundle_residual_strip,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,070fd5e6236a3d073cd68a48ad810610e6d6022004e01e6c7dd61c67913f5023
public_v1,O2,p01970,final_clean,2,68,294,4,6,6,0,0,0,19,13,23,27,13,2,0,55,93,0,0798df2984c714979f87bd9f9289bcebe88b4c7f300687e0ed060cd8838b1df5
public_v1,O2,p02029,raw_lift,30,295,5775,126,75,70,5,25,0,415,860,58,7,64,0,3,1333,2263,0,5d6edbe855ff5485dffce8ef6cb579227584e78c52079356622604ba53105b0b
public_v1,O2,p02029,brightened_main,7,133,1561,8,89,89,0,0,1,228,256,148,46,26,3,0,633,322,0,0543ee62bf68aa7f96b173d838dec2961235fce04485805fa04a2df3c0e75637
public_v1,O2,p02029,bundle_verified_input,7,133,1561,8,89,89,0,0,1,228,256,148,46,26,3,0,633,322,0,78c677150571145ed0946084b4351d1d70f81f268bb06d1dfa510ed18f178dc5
public_v1,O2,p02029,bundle_pointer_opt,7,129,1528,8,89,89,0,0,1,226,256,150,46,26,3,0,633,318,0,808b7653fe0b5ceb8f31a4f2a6b927a3880fc96ec9214b1dc471142b2c7f853b
public_v1,O2,p02029,bundle_standard_opt_3,7,130,1374,9,92,92,0,0,1,217,245,139,47,26,3,0,602,266,0,6081dd7ec0b64dbe67732f6b10adc328ead4e7a5b1a87dee8c76122ae17bcb49
public_v1,O2,p02029,bundle_storage_delift,7,130,1374,9,92,92,0,0,1,217,245,139,47,26,3,0,602,266,0,6081dd7ec0b64dbe67732f6b10adc328ead4e7a5b1a87dee8c76122ae17bcb49
public_v1,O2,p02029,bundle_residual_strip,7,130,1374,9,92,92,0,0,1,217,245,139,47,26,3,0,602,266,0,6081dd7ec0b64dbe67732f6b10adc328ead4e7a5b1a87dee8c76122ae17bcb49
public_v1,O2,p02029,final_clean,7,130,1355,9,92,92,0,0,1,217,245,120,47,26,3,0,583,266,0,a833fc615f1381b3e9d6243a6e967b295ee1ca251fc50d0ff5a4e8e83b65d325
public_v1,O2,p02100,raw_lift,27,147,2215,56,43,38,5,12,0,151,372,13,3,25,0,3,536,818,0,033500d31a0c4456a162121746a7e37b40af9903d85aaa1b16fdaf21db16c739
public_v1,O2,p02100,brightened_main,4,43,391,10,21,21,0,0,1,42,79,54,20,18,1,0,176,88,0,e3e1c24725dd94645fb23de39a780c7456927ae2e6a5381927b689acace6e902
public_v1,O2,p02100,bundle_verified_input,4,43,391,10,21,21,0,0,1,42,79,54,20,18,1,0,176,88,0,206f9113b048d7e6e7f4f22ef0684df985d52a1786d898d44ae6e26ffa87ac6e
public_v1,O2,p02100,bundle_pointer_opt,4,42,388,10,21,21,0,0,1,42,79,57,20,18,1,0,179,88,0,32a2c9e7e83193a8c8220e0b7b6c6ed10a131335a5f6fc3d03b43b02aea8015d
public_v1,O2,p02100,bundle_standard_opt_3,3,41,359,10,19,19,0,0,1,39,77,52,14,20,1,0,169,81,0,c9dc2a7325ac756f13db2700e3684e32f10219004b360ea01582f4e9610d6909
public_v1,O2,p02100,bundle_storage_delift,3,41,359,10,19,19,0,0,1,39,77,52,14,20,1,0,169,81,0,c9dc2a7325ac756f13db2700e3684e32f10219004b360ea01582f4e9610d6909
public_v1,O2,p02100,bundle_residual_strip,3,41,359,10,19,19,0,0,1,39,77,52,14,20,1,0,169,81,0,c9dc2a7325ac756f13db2700e3684e32f10219004b360ea01582f4e9610d6909
public_v1,O2,p02100,final_clean,4,43,309,10,15,15,0,0,1,28,72,42,13,14,1,0,143,66,0,5f8ef3c228eb238a1db59f9be589c9b6dfefc735c58212ab41fd11fa6fac0ed4
public_v1,O2,p02289,raw_lift,34,460,8947,205,102,97,5,43,0,563,1306,19,11,102,0,5,1888,3625,0,9395d343108753e6c31709db378db938c8ddfe2b7dd296336f79c5e95354b282
public_v1,O2,p02289,brightened_main,7,220,1925,9,138,138,0,0,2,285,310,152,75,34,7,0,749,349,0,cc1d47ec1fc8638876af18275d28a234c76e63335c7abb3a235a0c1e855e9729
public_v1,O2,p02289,bundle_verified_input,7,220,1925,9,138,138,0,0,2,285,310,152,75,34,7,0,749,349,0,ad4449e05322becaa467bd861d4f4fb1db1a2dab222ee60608e0664db754c74e
public_v1,O2,p02289,bundle_pointer_opt,7,216,1888,9,138,138,0,0,2,284,310,148,75,34,7,0,744,346,0,c1bc8e2ff5fe7c7539f8581452ae973a8e99f831c9eed92650cbfe5e3db56438
public_v1,O2,p02289,bundle_standard_opt_3,6,217,1766,13,137,137,0,0,2,282,317,153,72,34,7,0,754,300,0,115564e05ef0892d27906ddd07a516ba0183884eef816c509be78dfd460ec68c
public_v1,O2,p02289,bundle_storage_delift,6,217,1766,13,137,137,0,0,2,282,317,153,72,34,7,0,754,300,0,115564e05ef0892d27906ddd07a516ba0183884eef816c509be78dfd460ec68c
public_v1,O2,p02289,bundle_residual_strip,6,217,1766,13,137,137,0,0,2,282,317,153,72,34,7,0,754,300,0,115564e05ef0892d27906ddd07a516ba0183884eef816c509be78dfd460ec68c
public_v1,O2,p02289,final_clean,6,217,1611,13,136,136,0,0,2,268,317,130,75,34,7,0,717,274,0,8ac8ef6db80a90e19b78cc8e24f4920fa41e18c8690b34b9d674bfad1c91bcd3
public_v1,O2,p02474,raw_lift,26,184,3373,79,53,48,5,16,0,167,488,27,3,36,0,7,682,1329,0,ee6fd8bc71229519b27ce4ac1a7686d167aa9a10947a660d3b82d7bb8e391bb9
public_v1,O2,p02474,brightened_main,2,22,142,12,6,6,0,0,0,13,5,15,12,3,0,0,33,45,0,b1e6f131c90f4373240bcb93ea1c4cf1613032b7a4e4dd793a10a0a53e1d8451
public_v1,O2,p02474,bundle_verified_input,2,22,142,12,6,6,0,0,0,13,5,15,12,3,0,0,33,45,0,4916f853ac098b47fb9d1f9a45a5c4cf1a96d69d25ea1e30e8dcc9da9b27cb4b
public_v1,O2,p02474,bundle_pointer_opt,2,22,142,12,6,6,0,0,0,13,5,15,12,3,0,0,33,45,0,4916f853ac098b47fb9d1f9a45a5c4cf1a96d69d25ea1e30e8dcc9da9b27cb4b
public_v1,O2,p02474,bundle_standard_opt_3,2,22,141,12,6,6,0,0,0,13,5,15,12,3,0,0,33,44,0,b31539e22324d226fb89ed367f3a10a4d48d9743e114d64f6d433ecbd21522ec
public_v1,O2,p02474,bundle_storage_delift,2,22,141,12,6,6,0,0,0,13,5,15,12,3,0,0,33,44,0,b31539e22324d226fb89ed367f3a10a4d48d9743e114d64f6d433ecbd21522ec
public_v1,O2,p02474,bundle_residual_strip,2,22,141,12,6,6,0,0,0,13,5,15,12,3,0,0,33,44,0,b31539e22324d226fb89ed367f3a10a4d48d9743e114d64f6d433ecbd21522ec
public_v1,O2,p02474,final_clean,2,22,141,12,6,6,0,0,0,13,5,15,12,3,0,0,33,44,0,e53002a7906454e5a669b9bedb51526a1e44ce85f433402d28d38c7d187b1d8d
public_v1,O2,p02477,raw_lift,33,1103,20673,548,124,119,5,48,0,1227,2722,15,5,258,0,39,3964,8530,0,c02bfc9682f06038a745eccb070c74e155259f923716028ead82b8994558bdf8
public_v1,O2,p02477,brightened_main,5,132,1421,10,49,49,0,0,1,186,197,79,47,23,3,0,463,319,0,2ba3fd7cca3c4918bec2b056b5beb3f2e8dc2eb7e61cf5ff93c3e476486f57bf
public_v1,O2,p02477,bundle_verified_input,5,132,1421,10,49,49,0,0,1,186,197,79,47,23,3,0,463,319,0,636f1b43ef5ea3094042e7873aa515d49a76aeb6b762ab05e3a2d9cc9637d75b
public_v1,O2,p02477,bundle_pointer_opt,5,130,1395,10,49,49,0,0,1,186,197,79,46,23,3,0,463,316,0,1ac39776992e76adec44a5f5047e2acf8e50d153b84ff2f6ea21dc3dd000f889
public_v1,O2,p02477,bundle_standard_opt_3,5,129,1367,11,47,47,0,0,1,184,199,69,49,22,3,0,453,311,0,4a1ae16dda8a18771b7d9c23b4e7c53eb065919511fb8fd0860a1c07299a28fc
public_v1,O2,p02477,bundle_storage_delift,5,129,1367,11,47,47,0,0,1,184,199,69,49,22,3,0,453,311,0,4a1ae16dda8a18771b7d9c23b4e7c53eb065919511fb8fd0860a1c07299a28fc
public_v1,O2,p02477,bundle_residual_strip,5,129,1367,11,47,47,0,0,1,184,199,69,49,22,3,0,453,311,0,4a1ae16dda8a18771b7d9c23b4e7c53eb065919511fb8fd0860a1c07299a28fc
public_v1,O2,p02477,final_clean,5,129,1361,11,47,47,0,0,1,183,199,64,49,22,3,0,447,311,0,38efaded77a5a349bb85fef5e346b186ce414dbb4cb60c3213a85e742363e8b8
public_v1,O2,p02788,raw_lift,31,315,7265,136,101,96,5,37,0,564,1143,50,11,66,0,7,1757,2704,0,b1c1271f7e398275cdce5cbf14a3162088963c1c7c16948f972d0cc2fef89546
public_v1,O2,p02788,brightened_main,7,155,2267,29,95,95,0,0,1,343,285,269,90,25,5,4,898,467,0,c31c30f737072b47a83807a35cb693a28894601100705942986c6beaff00f6a3
public_v1,O2,p02788,bundle_verified_input,7,155,2267,29,95,95,0,0,1,343,285,269,90,25,5,4,898,467,0,cf87d84e178ac913bfeb23436aff315bd5418115b75fb37ee43433290f85d1be
public_v1,O2,p02788,bundle_pointer_opt,7,129,1957,26,91,91,0,0,1,297,258,236,58,24,3,4,792,397,0,afcbbea0826b932c487a5ebab56b878b58e09811888200ab4427db8a7d198ebd
public_v1,O2,p02788,bundle_standard_opt_3,7,128,1796,25,91,91,0,0,1,275,221,192,63,24,3,4,689,373,0,282be45c5a1e74d03ad20708d6075311179e9a2f0a4b23e658be07a473400569
public_v1,O2,p02788,bundle_storage_delift,7,128,1796,25,91,91,0,0,1,275,221,192,63,24,3,4,689,373,0,282be45c5a1e74d03ad20708d6075311179e9a2f0a4b23e658be07a473400569
public_v1,O2,p02788,bundle_residual_strip,7,128,1796,25,91,91,0,0,1,275,221,192,63,24,3,4,689,373,0,282be45c5a1e74d03ad20708d6075311179e9a2f0a4b23e658be07a473400569
public_v1,O2,p02788,final_clean,7,128,1786,25,91,91,0,0,1,275,221,182,63,24,3,4,679,373,0,7f647e5a7c694b72fe767caedc71a8f0d4b251344be67783c281fb35cc3a6f9b
public_v1,O2,p02814,raw_lift,36,210,4450,96,103,97,6,30,0,331,791,41,9,33,0,26,1163,1569,0,fff83af103eab2b85e842ffee9abf5dfca8b8ad3d622419c0e39e04f6a026681
public_v1,O2,p02814,brightened_main,8,84,1113,26,106,106,0,13,7,138,224,178,28,23,1,16,547,198,0,8e72966ec3654b22827c77eba7c08b621e1d79137776d7e6321728a940f5608d
public_v1,O2,p02814,bundle_verified_input,8,84,1113,26,106,106,0,13,7,138,224,178,28,23,1,16,547,198,0,65d68901c8cb30c529b14099d0ba4135801f316f37072054ce1e05f197a047b5
public_v1,O2,p02814,bundle_pointer_opt,8,82,1083,26,106,106,0,13,7,133,224,174,28,23,1,16,538,197,0,e92ecd6c20c5c4b3a1f2fb9f7ab584c1bb210ad654c77c1556f4a07b00af12c8
public_v1,O2,p02814,bundle_standard_opt_3,8,81,996,26,107,107,0,13,7,128,183,148,30,21,1,16,466,194,0,e7a55b39f793e90427a29fec57cdf6efa545cba4555e7add272c02d0e3602303
public_v1,O2,p02814,bundle_storage_delift,8,81,996,26,107,107,0,13,7,128,183,148,30,21,1,16,466,194,0,e7a55b39f793e90427a29fec57cdf6efa545cba4555e7add272c02d0e3602303
public_v1,O2,p02814,bundle_residual_strip,8,81,996,26,107,107,0,13,7,128,183,148,30,21,1,16,466,194,0,e7a55b39f793e90427a29fec57cdf6efa545cba4555e7add272c02d0e3602303
public_v1,O2,p02814,final_clean,8,81,991,26,102,102,0,13,7,125,183,150,30,21,1,16,465,193,0,f21b83fa1ee27a0fb768e74225725a07a8842ff01859965906e60e6991048c0b
public_v1,O2,p02950,raw_lift,25,263,5340,137,96,91,5,30,0,284,833,16,3,52,0,31,1133,2070,0,d2a880c2500da3a81d73c7cb769d7d11e3fb7747855f57d7b97b4c785903f0f0
public_v1,O2,p02950,brightened_main,4,104,785,28,46,46,0,0,1,108,91,69,7,17,1,24,269,172,0,4b68d891f168e0b3477017d0362993b58244cd397503676dbe75091d528db858
public_v1,O2,p02950,bundle_verified_input,4,104,785,28,46,46,0,0,1,108,91,69,7,17,1,24,269,172,0,e87229bee43a52c230e9e3979efbd79178c5dc163457f9efca6c95be4ab86ba0
public_v1,O2,p02950,bundle_pointer_opt,4,103,780,28,46,46,0,0,1,108,91,71,7,17,1,24,271,172,0,7c61840236a22b076f3a10a77df0806354462efae38ba5065da2dd8e9802ff70
public_v1,O2,p02950,bundle_standard_opt_3,4,102,728,29,47,47,0,0,1,108,96,56,4,18,1,24,261,157,0,b1af72ef3b36ab7841e10696b6cb74d0faac4f90ff4459735d40aadb7986ebff
public_v1,O2,p02950,bundle_storage_delift,4,102,728,29,47,47,0,0,1,108,96,56,4,18,1,24,261,157,0,b1af72ef3b36ab7841e10696b6cb74d0faac4f90ff4459735d40aadb7986ebff
public_v1,O2,p02950,bundle_residual_strip,4,102,728,29,47,47,0,0,1,108,96,56,4,18,1,24,261,157,0,b1af72ef3b36ab7841e10696b6cb74d0faac4f90ff4459735d40aadb7986ebff
public_v1,O2,p02950,final_clean,4,102,722,29,47,47,0,0,1,108,96,50,4,18,1,24,255,157,0,1e477628a9129e8d839e3568d4ca18fa45e30f177e1924364e5a572afbe64270
public_v1,O2,p03006,raw_lift,85,1071,22007,520,267,258,9,118,0,1598,3506,107,23,201,0,76,5211,8246,6,49aaee6e8d74c82a0b38cae763a179a317b0070cea4b9ae49764eb5e276597fe
public_v1,O2,p03006,brightened_main,3,91,704,7,10,10,0,1,2,81,102,127,12,48,4,0,312,140,0,a07f2054ee24e54391dce9a1a9710449b377155f410c3cbfcde458efdbc8d5e0
public_v1,O2,p03006,bundle_verified_input,3,91,704,7,10,10,0,1,2,81,102,127,12,48,4,0,312,140,0,029a13a8d03bc66a42af66d08eaeb0fd069252a82071a639d7e7d68e5dbffd3b
public_v1,O2,p03006,bundle_pointer_opt,3,90,691,7,10,10,0,1,2,81,102,126,11,48,4,0,311,137,0,ecf2f710da683b6f8c5a02f777ceac14a3b9fe9792eb8d97436ca8f128ae0add
public_v1,O2,p03006,bundle_standard_opt_3,3,91,617,7,10,10,0,1,2,80,101,112,13,36,4,0,295,108,0,f3ae2719aee2ec60b794c093490b1dba30ff47b91163ac4ddb578056ddd2eed5
public_v1,O2,p03006,bundle_storage_delift,3,91,617,7,10,10,0,1,2,80,101,112,13,36,4,0,295,108,0,f3ae2719aee2ec60b794c093490b1dba30ff47b91163ac4ddb578056ddd2eed5
public_v1,O2,p03006,bundle_residual_strip,3,91,617,7,10,10,0,1,2,80,101,112,13,36,4,0,295,108,0,f3ae2719aee2ec60b794c093490b1dba30ff47b91163ac4ddb578056ddd2eed5
public_v1,O2,p03006,final_clean,3,91,613,7,10,10,0,1,2,80,101,108,13,36,4,0,291,108,0,2031124bb74a9165c60968ed00be857dd5670f6b6bf427caf9f1a4b93f823516
public_v1,O2,p03111,raw_lift,84,1115,23532,513,280,269,11,123,0,1736,3736,126,37,234,0,52,5598,8813,0,1973567e475d860ea98ad0519aae5e9b033d518dfb9279e0006a2b48aa6689ff
public_v1,O2,p03111,brightened_main,5,68,1374,10,129,129,0,32,17,157,292,241,24,13,1,4,707,176,0,d22c95eb1084e5f7f96981d22594899d8199252b22eaf4dc5d09b74ff192b8da
public_v1,O2,p03111,bundle_verified_input,5,68,1374,10,129,129,0,32,17,157,292,241,24,13,1,4,707,176,0,8daf1a97b4d0c0513d38fd40cbeca3ad24f80d9b5a012d9fc7b4cf0f1c922edb
public_v1,O2,p03111,bundle_pointer_opt,5,66,1348,10,129,129,0,32,17,157,292,239,22,13,1,4,705,170,0,f26d2b97e5f4e2b93036de5e5669bee96ea6b10b260b504242de8b7196374ad5
public_v1,O2,p03111,bundle_standard_opt_3,5,66,1315,10,129,129,0,32,17,153,286,232,24,13,1,4,688,166,0,6f40ee826529a03340ec324913bc2a8f693eceb341fddb5e41ab53d90c2dbff6
public_v1,O2,p03111,bundle_storage_delift,5,66,1315,10,129,129,0,32,17,153,286,232,24,13,1,4,688,166,0,6f40ee826529a03340ec324913bc2a8f693eceb341fddb5e41ab53d90c2dbff6
public_v1,O2,p03111,bundle_residual_strip,5,66,1315,10,129,129,0,32,17,153,286,232,24,13,1,4,688,166,0,6f40ee826529a03340ec324913bc2a8f693eceb341fddb5e41ab53d90c2dbff6
public_v1,O2,p03111,final_clean,5,66,1311,10,129,129,0,32,17,153,286,228,24,13,1,4,684,166,0,216c18c9a3e03be0378dd115c4b68c7d585e05ad5b66f41fcfb82e3450aba456
