dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
public_v1,O3,p00793,bundle_default_opt_4,True,bitcast,36,36,0
public_v1,O3,p00793,bundle_default_opt_4,True,br,93,93,0
public_v1,O3,p00793,bundle_default_opt_4,True,call,97,97,0
public_v1,O3,p00793,bundle_default_opt_4,True,fadd,8,8,0
public_v1,O3,p00793,bundle_default_opt_4,True,fcmp,14,14,0
public_v1,O3,p00793,bundle_default_opt_4,True,fdiv,4,4,0
public_v1,O3,p00793,bundle_default_opt_4,True,fmul,12,12,0
public_v1,O3,p00793,bundle_default_opt_4,True,fneg,1,1,0
public_v1,O3,p00793,bundle_default_opt_4,True,fsub,31,31,0
public_v1,O3,p00793,bundle_default_opt_4,True,getelementptr,136,136,0
public_v1,O3,p00793,bundle_default_opt_4,True,icmp,92,92,0
public_v1,O3,p00793,bundle_default_opt_4,True,inttoptr,109,109,0
public_v1,O3,p00793,bundle_default_opt_4,True,load,598,598,0
public_v1,O3,p00793,bundle_default_opt_4,True,lshr,66,66,0
public_v1,O3,p00793,bundle_default_opt_4,True,mul,17,17,0
public_v1,O3,p00793,bundle_default_opt_4,True,or,55,55,0
public_v1,O3,p00793,bundle_default_opt_4,True,phi,430,430,0
public_v1,O3,p00793,bundle_default_opt_4,True,ptrtoint,4,4,0
public_v1,O3,p00793,bundle_default_opt_4,True,ret,9,9,0
public_v1,O3,p00793,bundle_default_opt_4,True,select,14,14,0
public_v1,O3,p00793,bundle_default_opt_4,True,sext,10,10,0
public_v1,O3,p00793,bundle_default_opt_4,True,shl,10,10,0
public_v1,O3,p00793,bundle_default_opt_4,True,store,2301,2285,-16
public_v1,O3,p00793,bundle_default_opt_4,True,switch,9,9,0
public_v1,O3,p00793,bundle_default_opt_4,True,trunc,101,101,0
public_v1,O3,p00793,bundle_default_opt_4,True,unreachable,4,4,0
public_v1,O3,p00793,bundle_default_opt_4,True,xor,103,103,0
public_v1,O3,p00793,bundle_default_opt_4,True,zext,118,118,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,add,203,203,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,alloca,6,6,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,and,134,134,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,bitcast,36,36,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,br,93,93,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,call,97,97,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fadd,8,8,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fcmp,14,14,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fdiv,4,4,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fmul,12,12,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fneg,1,1,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,fsub,31,31,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,getelementptr,136,136,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,icmp,92,92,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,inttoptr,109,109,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,load,598,598,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,lshr,66,66,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,mul,17,17,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,or,55,55,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,phi,430,430,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,ptrtoint,4,4,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,select,14,14,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,sext,10,10,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,shl,10,10,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,store,2285,2274,-11
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,switch,9,9,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,trunc,101,101,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,unreachable,4,4,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,xor,103,103,0
public_v1,O3,p00793,bundle_post_opt_4_custom_cleanup,True,zext,118,118,0
public_v1,O3,p00859,main_default_opt_1,True,add,212,119,-93
public_v1,O3,p00859,main_default_opt_1,True,alloca,4,2,-2
public_v1,O3,p00859,main_default_opt_1,True,and,122,86,-36
public_v1,O3,p00859,main_default_opt_1,True,ashr,0,1,1
public_v1,O3,p00859,main_default_opt_1,True,br,82,78,-4
public_v1,O3,p00859,main_default_opt_1,True,call,38,24,-14
public_v1,O3,p00859,main_default_opt_1,True,extractvalue,129,58,-71
public_v1,O3,p00859,main_default_opt_1,True,getelementptr,246,141,-105
public_v1,O3,p00859,main_default_opt_1,True,icmp,122,92,-30
public_v1,O3,p00859,main_default_opt_1,True,insertvalue,87,10,-77
public_v1,O3,p00859,main_default_opt_1,True,inttoptr,22,22,0
public_v1,O3,p00859,main_default_opt_1,True,load,192,136,-56
public_v1,O3,p00859,main_default_opt_1,True,lshr,35,5,-30
public_v1,O3,p00859,main_default_opt_1,True,mul,29,28,-1
public_v1,O3,p00859,main_default_opt_1,True,or,71,68,-3
public_v1,O3,p00859,main_default_opt_1,True,phi,37,33,-4
public_v1,O3,p00859,main_default_opt_1,True,ptrtoint,16,10,-6
public_v1,O3,p00859,main_default_opt_1,True,ret,10,5,-5
public_v1,O3,p00859,main_default_opt_1,True,select,61,60,-1
public_v1,O3,p00859,main_default_opt_1,True,sext,23,17,-6
public_v1,O3,p00859,main_default_opt_1,True,shl,14,12,-2
public_v1,O3,p00859,main_default_opt_1,True,store,253,217,-36
public_v1,O3,p00859,main_default_opt_1,True,sub,88,21,-67
public_v1,O3,p00859,main_default_opt_1,True,switch,3,2,-1
public_v1,O3,p00859,main_default_opt_1,True,trunc,62,26,-36
public_v1,O3,p00859,main_default_opt_1,True,xor,82,51,-31
public_v1,O3,p00859,main_default_opt_1,True,zext,152,104,-48
public_v1,O3,p00859,main_default_opt_2,True,add,111,110,-1
public_v1,O3,p00859,main_default_opt_2,True,alloca,2,2,0
public_v1,O3,p00859,main_default_opt_2,True,and,94,85,-9
public_v1,O3,p00859,main_default_opt_2,True,ashr,1,1,0
public_v1,O3,p00859,main_default_opt_2,True,br,78,76,-2
public_v1,O3,p00859,main_default_opt_2,True,call,24,24,0
public_v1,O3,p00859,main_default_opt_2,True,extractvalue,58,58,0
public_v1,O3,p00859,main_default_opt_2,True,getelementptr,143,121,-22
public_v1,O3,p00859,main_default_opt_2,True,icmp,104,87,-17
public_v1,O3,p00859,main_default_opt_2,True,insertvalue,10,10,0
public_v1,O3,p00859,main_default_opt_2,True,inttoptr,20,20,0
public_v1,O3,p00859,main_default_opt_2,True,load,136,134,-2
public_v1,O3,p00859,main_default_opt_2,True,lshr,5,5,0
public_v1,O3,p00859,main_default_opt_2,True,mul,28,27,-1
public_v1,O3,p00859,main_default_opt_2,True,or,68,67,-1
public_v1,O3,p00859,main_default_opt_2,True,phi,33,34,1
public_v1,O3,p00859,main_default_opt_2,True,ptrtoint,10,9,-1
public_v1,O3,p00859,main_default_opt_2,True,ret,5,5,0
public_v1,O3,p00859,main_default_opt_2,True,select,64,63,-1
public_v1,O3,p00859,main_default_opt_2,True,sext,17,14,-3
public_v1,O3,p00859,main_default_opt_2,True,shl,12,9,-3
public_v1,O3,p00859,main_default_opt_2,True,store,217,202,-15
public_v1,O3,p00859,main_default_opt_2,True,sub,28,19,-9
public_v1,O3,p00859,main_default_opt_2,True,switch,2,2,0
public_v1,O3,p00859,main_default_opt_2,True,trunc,26,25,-1
public_v1,O3,p00859,main_default_opt_2,True,xor,51,49,-2
public_v1,O3,p00859,main_default_opt_2,True,zext,104,103,-1
public_v1,O3,p00859,bundle_default_opt_3,True,add,69,37,-32
public_v1,O3,p00859,bundle_default_opt_3,True,alloca,1,1,0
public_v1,O3,p00859,bundle_default_opt_3,True,and,82,30,-52
public_v1,O3,p00859,bundle_default_opt_3,True,ashr,1,1,0
public_v1,O3,p00859,bundle_default_opt_3,True,br,76,76,0
public_v1,O3,p00859,bundle_default_opt_3,True,call,40,41,1
public_v1,O3,p00859,bundle_default_opt_3,True,extractvalue,50,48,-2
public_v1,O3,p00859,bundle_default_opt_3,True,getelementptr,106,90,-16
public_v1,O3,p00859,bundle_default_opt_3,True,icmp,47,38,-9
public_v1,O3,p00859,bundle_default_opt_3,True,insertvalue,10,8,-2
public_v1,O3,p00859,bundle_default_opt_3,True,inttoptr,2,2,0
public_v1,O3,p00859,bundle_default_opt_3,True,load,131,96,-35
public_v1,O3,p00859,bundle_default_opt_3,True,lshr,3,5,2
public_v1,O3,p00859,bundle_default_opt_3,True,mul,26,9,-17
public_v1,O3,p00859,bundle_default_opt_3,True,or,64,21,-43
public_v1,O3,p00859,bundle_default_opt_3,True,phi,34,33,-1
public_v1,O3,p00859,bundle_default_opt_3,True,ptrtoint,26,3,-23
public_v1,O3,p00859,bundle_default_opt_3,True,ret,7,7,0
public_v1,O3,p00859,bundle_default_opt_3,True,select,19,19,0
public_v1,O3,p00859,bundle_default_opt_3,True,sext,14,15,1
public_v1,O3,p00859,bundle_default_opt_3,True,shl,9,9,0
public_v1,O3,p00859,bundle_default_opt_3,True,store,175,166,-9
public_v1,O3,p00859,bundle_default_opt_3,True,sub,23,13,-10
public_v1,O3,p00859,bundle_default_opt_3,True,switch,2,2,0
public_v1,O3,p00859,bundle_default_opt_3,True,trunc,24,24,0
public_v1,O3,p00859,bundle_default_opt_3,True,xor,46,27,-19
public_v1,O3,p00859,bundle_default_opt_3,True,zext,96,42,-54
public_v1,O3,p00859,bundle_default_opt_4,True,add,37,37,0
public_v1,O3,p00859,bundle_default_opt_4,True,alloca,1,1,0
public_v1,O3,p00859,bundle_default_opt_4,True,and,30,30,0
public_v1,O3,p00859,bundle_default_opt_4,True,ashr,1,1,0
public_v1,O3,p00859,bundle_default_opt_4,True,br,76,76,0
public_v1,O3,p00859,bundle_default_opt_4,True,call,41,41,0
public_v1,O3,p00859,bundle_default_opt_4,True,extractvalue,48,48,0
public_v1,O3,p00859,bundle_default_opt_4,True,getelementptr,90,76,-14
public_v1,O3,p00859,bundle_default_opt_4,True,icmp,38,38,0
public_v1,O3,p00859,bundle_default_opt_4,True,insertvalue,8,8,0
public_v1,O3,p00859,bundle_default_opt_4,True,inttoptr,2,2,0
public_v1,O3,p00859,bundle_default_opt_4,True,load,96,96,0
public_v1,O3,p00859,bundle_default_opt_4,True,lshr,5,5,0
public_v1,O3,p00859,bundle_default_opt_4,True,mul,9,9,0
public_v1,O3,p00859,bundle_default_opt_4,True,or,21,21,0
public_v1,O3,p00859,bundle_default_opt_4,True,phi,33,33,0
public_v1,O3,p00859,bundle_default_opt_4,True,ptrtoint,3,3,0
public_v1,O3,p00859,bundle_default_opt_4,True,ret,7,7,0
public_v1,O3,p00859,bundle_default_opt_4,True,select,19,19,0
public_v1,O3,p00859,bundle_default_opt_4,True,sext,15,15,0
public_v1,O3,p00859,bundle_default_opt_4,True,shl,9,9,0
public_v1,O3,p00859,bundle_default_opt_4,True,store,166,164,-2
public_v1,O3,p00859,bundle_default_opt_4,True,sub,13,13,0
public_v1,O3,p00859,bundle_default_opt_4,True,switch,2,2,0
public_v1,O3,p00859,bundle_default_opt_4,True,trunc,24,24,0
public_v1,O3,p00859,bundle_default_opt_4,True,xor,27,27,0
public_v1,O3,p00859,bundle_default_opt_4,True,zext,42,42,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,add,37,37,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,and,30,30,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,ashr,1,1,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,br,76,76,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,call,41,41,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,extractvalue,48,48,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,getelementptr,76,76,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,icmp,38,38,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,insertvalue,8,8,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,inttoptr,2,2,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,load,96,96,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,lshr,5,5,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,mul,9,9,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,or,21,21,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,phi,33,33,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,ptrtoint,3,3,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,ret,7,7,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,select,19,19,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,sext,15,15,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,shl,9,9,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,store,164,164,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,sub,13,13,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,switch,2,2,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,trunc,24,24,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,xor,27,27,0
public_v1,O3,p00859,bundle_post_opt_4_custom_cleanup,True,zext,42,42,0
public_v1,O3,p00867,main_default_opt_1,True,add,1014,719,-295
public_v1,O3,p00867,main_default_opt_1,True,alloca,7,1,-6
public_v1,O3,p00867,main_default_opt_1,True,and,502,430,-72
public_v1,O3,p00867,main_default_opt_1,True,ashr,7,7,0
public_v1,O3,p00867,main_default_opt_1,True,br,337,341,4
public_v1,O3,p00867,main_default_opt_1,True,call,91,38,-53
public_v1,O3,p00867,main_default_opt_1,True,extractvalue,344,103,-241
public_v1,O3,p00867,main_default_opt_1,True,getelementptr,1134,714,-420
public_v1,O3,p00867,main_default_opt_1,True,icmp,606,535,-71
public_v1,O3,p00867,main_default_opt_1,True,insertvalue,186,40,-146
public_v1,O3,p00867,main_default_opt_1,True,inttoptr,101,101,0
public_v1,O3,p00867,main_default_opt_1,True,load,777,736,-41
public_v1,O3,p00867,main_default_opt_1,True,lshr,86,28,-58
public_v1,O3,p00867,main_default_opt_1,True,mul,156,180,24
public_v1,O3,p00867,main_default_opt_1,True,or,332,333,1
public_v1,O3,p00867,main_default_opt_1,True,phi,105,139,34
public_v1,O3,p00867,main_default_opt_1,True,ptrtoint,17,10,-7
public_v1,O3,p00867,main_default_opt_1,True,ret,15,8,-7
public_v1,O3,p00867,main_default_opt_1,True,select,381,384,3
public_v1,O3,p00867,main_default_opt_1,True,sext,161,177,16
public_v1,O3,p00867,main_default_opt_1,True,shl,83,97,14
public_v1,O3,p00867,main_default_opt_1,True,store,753,786,33
public_v1,O3,p00867,main_default_opt_1,True,sub,310,100,-210
public_v1,O3,p00867,main_default_opt_1,True,switch,19,8,-11
public_v1,O3,p00867,main_default_opt_1,True,trunc,166,98,-68
public_v1,O3,p00867,main_default_opt_1,True,xor,302,236,-66
public_v1,O3,p00867,main_default_opt_1,True,zext,547,449,-98
public_v1,O3,p00867,main_default_opt_2,True,add,715,695,-20
public_v1,O3,p00867,main_default_opt_2,True,alloca,1,1,0
public_v1,O3,p00867,main_default_opt_2,True,and,462,436,-26
public_v1,O3,p00867,main_default_opt_2,True,ashr,7,7,0
public_v1,O3,p00867,main_default_opt_2,True,br,341,362,21
public_v1,O3,p00867,main_default_opt_2,True,call,37,28,-9
public_v1,O3,p00867,main_default_opt_2,True,extractvalue,91,71,-20
public_v1,O3,p00867,main_default_opt_2,True,getelementptr,707,679,-28
public_v1,O3,p00867,main_default_opt_2,True,icmp,529,541,12
public_v1,O3,p00867,main_default_opt_2,True,insertvalue,40,24,-16
public_v1,O3,p00867,main_default_opt_2,True,inttoptr,99,99,0
public_v1,O3,p00867,main_default_opt_2,True,load,724,747,23
public_v1,O3,p00867,main_default_opt_2,True,lshr,28,54,26
public_v1,O3,p00867,main_default_opt_2,True,mul,180,188,8
public_v1,O3,p00867,main_default_opt_2,True,or,365,340,-25
public_v1,O3,p00867,main_default_opt_2,True,phi,139,158,19
public_v1,O3,p00867,main_default_opt_2,True,ptrtoint,11,8,-3
public_v1,O3,p00867,main_default_opt_2,True,ret,8,7,-1
public_v1,O3,p00867,main_default_opt_2,True,select,378,383,5
public_v1,O3,p00867,main_default_opt_2,True,sext,177,177,0
public_v1,O3,p00867,main_default_opt_2,True,shl,97,97,0
public_v1,O3,p00867,main_default_opt_2,True,store,758,882,124
public_v1,O3,p00867,main_default_opt_2,True,sub,102,123,21
public_v1,O3,p00867,main_default_opt_2,True,switch,8,8,0
public_v1,O3,p00867,main_default_opt_2,True,trunc,100,159,59
public_v1,O3,p00867,main_default_opt_2,True,xor,236,250,14
public_v1,O3,p00867,main_default_opt_2,True,zext,449,454,5
public_v1,O3,p00867,bundle_default_opt_3,True,add,382,341,-41
public_v1,O3,p00867,bundle_default_opt_3,True,alloca,1,1,0
public_v1,O3,p00867,bundle_default_opt_3,True,and,436,406,-30
public_v1,O3,p00867,bundle_default_opt_3,True,ashr,7,7,0
public_v1,O3,p00867,bundle_default_opt_3,True,br,362,391,29
public_v1,O3,p00867,bundle_default_opt_3,True,call,125,123,-2
public_v1,O3,p00867,bundle_default_opt_3,True,extractvalue,55,34,-21
public_v1,O3,p00867,bundle_default_opt_3,True,freeze,0,2,2
public_v1,O3,p00867,bundle_default_opt_3,True,getelementptr,420,389,-31
public_v1,O3,p00867,bundle_default_opt_3,True,icmp,268,298,30
public_v1,O3,p00867,bundle_default_opt_3,True,insertvalue,24,16,-8
public_v1,O3,p00867,bundle_default_opt_3,True,inttoptr,8,8,0
public_v1,O3,p00867,bundle_default_opt_3,True,load,747,739,-8
public_v1,O3,p00867,bundle_default_opt_3,True,lshr,54,61,7
public_v1,O3,p00867,bundle_default_opt_3,True,mul,188,193,5
public_v1,O3,p00867,bundle_default_opt_3,True,or,340,298,-42
public_v1,O3,p00867,bundle_default_opt_3,True,phi,156,190,34
public_v1,O3,p00867,bundle_default_opt_3,True,ptrtoint,43,6,-37
public_v1,O3,p00867,bundle_default_opt_3,True,ret,13,13,0
public_v1,O3,p00867,bundle_default_opt_3,True,select,110,108,-2
public_v1,O3,p00867,bundle_default_opt_3,True,sext,177,177,0
public_v1,O3,p00867,bundle_default_opt_3,True,shl,97,98,1
public_v1,O3,p00867,bundle_default_opt_3,True,store,882,728,-154
public_v1,O3,p00867,bundle_default_opt_3,True,sub,88,72,-16
public_v1,O3,p00867,bundle_default_opt_3,True,switch,8,8,0
public_v1,O3,p00867,bundle_default_opt_3,True,trunc,159,173,14
public_v1,O3,p00867,bundle_default_opt_3,True,xor,250,254,4
public_v1,O3,p00867,bundle_default_opt_3,True,zext,454,458,4
public_v1,O3,p00867,bundle_default_opt_4,True,add,341,340,-1
public_v1,O3,p00867,bundle_default_opt_4,True,alloca,1,1,0
public_v1,O3,p00867,bundle_default_opt_4,True,and,406,389,-17
public_v1,O3,p00867,bundle_default_opt_4,True,ashr,7,7,0
public_v1,O3,p00867,bundle_default_opt_4,True,br,391,387,-4
public_v1,O3,p00867,bundle_default_opt_4,True,call,123,123,0
public_v1,O3,p00867,bundle_default_opt_4,True,extractvalue,34,34,0
public_v1,O3,p00867,bundle_default_opt_4,True,freeze,2,2,0
public_v1,O3,p00867,bundle_default_opt_4,True,getelementptr,389,324,-65
public_v1,O3,p00867,bundle_default_opt_4,True,icmp,298,298,0
public_v1,O3,p00867,bundle_default_opt_4,True,insertvalue,16,16,0
public_v1,O3,p00867,bundle_default_opt_4,True,inttoptr,8,8,0
public_v1,O3,p00867,bundle_default_opt_4,True,load,739,738,-1
public_v1,O3,p00867,bundle_default_opt_4,True,lshr,61,61,0
public_v1,O3,p00867,bundle_default_opt_4,True,mul,193,193,0
public_v1,O3,p00867,bundle_default_opt_4,True,or,298,281,-17
public_v1,O3,p00867,bundle_default_opt_4,True,phi,190,179,-11
public_v1,O3,p00867,bundle_default_opt_4,True,ptrtoint,6,6,0
public_v1,O3,p00867,bundle_default_opt_4,True,ret,13,13,0
public_v1,O3,p00867,bundle_default_opt_4,True,select,108,108,0
public_v1,O3,p00867,bundle_default_opt_4,True,sext,177,177,0
public_v1,O3,p00867,bundle_default_opt_4,True,shl,98,98,0
public_v1,O3,p00867,bundle_default_opt_4,True,store,728,654,-74
public_v1,O3,p00867,bundle_default_opt_4,True,sub,72,72,0
public_v1,O3,p00867,bundle_default_opt_4,True,switch,8,8,0
public_v1,O3,p00867,bundle_default_opt_4,True,trunc,173,173,0
public_v1,O3,p00867,bundle_default_opt_4,True,xor,254,254,0
public_v1,O3,p00867,bundle_default_opt_4,True,zext,458,457,-1
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,add,340,337,-3
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,and,389,389,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,ashr,7,7,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,br,387,387,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,call,123,125,2
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,extractvalue,34,34,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,freeze,2,2,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,getelementptr,324,321,-3
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,icmp,298,295,-3
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,insertvalue,16,16,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,inttoptr,8,7,-1
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,load,738,738,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,lshr,61,61,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,mul,193,193,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,or,281,281,0
public_v1,O3,p00867,bundle_post_opt_4_custom_cleanup,True,phi,179,179,0
