dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
public_v1,O1,p03543,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03543/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03543/main_opt_2.after.ll,True,2,2,0,12,11,-1,338,275,-63,4,4,0,7,4,-3,7,4,-3,0,0,0,2,0,-2,2,2,0,26,22,-4,37,39,2,91,72,-19,2,3,1,34,28,-6,0,0,0,0,0,0,156,135,-21,86,72,-14,0,0,0
public_v1,O1,p03543,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p03543/p03543_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03543/bundle_default_opt_3.after.ll,True,3,3,0,13,13,0,168,167,-1,4,4,0,12,12,0,12,12,0,0,0,0,0,0,0,2,2,0,22,22,0,39,39,0,27,26,-1,3,3,0,7,7,0,0,0,0,0,0,0,90,89,-1,23,23,0,0,0,0
public_v1,O1,p03543,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p03543/p03543_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03543/bundle_default_opt_4.after.ll,True,3,3,0,13,13,0,167,167,0,4,4,0,12,12,0,12,12,0,0,0,0,0,0,0,2,2,0,22,22,0,39,39,0,26,26,0,3,3,0,7,7,0,0,0,0,0,0,0,89,89,0,23,23,0,0,0,0
public_v1,O1,p03543,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03543/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p03543/p03543_final.ll,True,3,3,0,13,13,0,167,158,-9,4,4,0,12,12,0,12,12,0,0,0,0,0,0,0,2,2,0,22,21,-1,39,31,-8,26,26,0,3,3,0,7,7,0,0,0,0,0,0,0,89,80,-9,23,23,0,0,0,0
public_v1,O1,p03773,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/main_opt_1.after.ll,True,3,2,-1,7,3,-4,450,120,-330,1,0,-1,22,3,-19,22,3,-19,0,0,0,17,1,-16,9,1,-8,36,15,-21,119,41,-78,104,22,-82,2,0,-2,13,6,-7,0,0,0,0,0,0,268,79,-189,55,25,-30,0,0,0
public_v1,O1,p03773,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/main_opt_2.after.ll,True,2,2,0,3,3,0,63,47,-16,0,0,0,6,2,-4,6,2,-4,0,0,0,4,0,-4,3,3,0,2,4,2,13,17,4,14,12,-2,0,0,0,0,0,0,0,0,0,0,0,0,32,36,4,3,3,0,0,0,0
public_v1,O1,p03773,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p03773/p03773_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/bundle_default_opt_3.after.ll,True,2,2,0,3,3,0,12,12,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0
public_v1,O1,p03773,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p03773/p03773_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/bundle_default_opt_4.after.ll,True,2,2,0,3,3,0,12,12,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0
public_v1,O1,p03773,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03773/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p03773/p03773_final.ll,True,2,1,-1,3,2,-1,12,11,-1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0
public_v1,O1,p03776,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/main_opt_1.after.ll,True,7,6,-1,358,343,-15,8392,6949,-1443,26,20,-6,63,45,-18,63,45,-18,0,0,0,22,5,-17,9,3,-6,754,741,-13,784,510,-274,1404,890,-514,53,54,1,508,509,1,8,6,-2,0,0,0,2951,2144,-807,2032,1928,-104,0,0,0
public_v1,O1,p03776,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/main_opt_2.after.ll,True,6,6,0,343,343,0,6983,6206,-777,20,20,0,44,44,0,44,44,0,0,0,0,4,4,0,3,3,0,730,692,-38,482,482,0,889,666,-223,48,47,-1,506,506,0,6,6,0,0,0,0,2104,1843,-261,1902,1883,-19,0,0,0
public_v1,O1,p03776,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p03776/p03776_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/bundle_default_opt_3.after.ll,True,8,8,0,347,347,0,4360,4233,-127,20,20,0,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,679,679,0,482,482,0,245,240,-5,47,43,-4,59,59,0,6,6,0,0,0,0,1409,1404,-5,867,828,-39,0,0,0
public_v1,O1,p03776,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p03776/p03776_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/bundle_default_opt_4.after.ll,True,8,8,0,347,347,0,4233,4197,-36,20,20,0,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,679,679,0,482,482,0,240,218,-22,43,43,0,59,59,0,6,6,0,0,0,0,1404,1382,-22,828,828,0,0,0,0
public_v1,O1,p03776,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03776/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p03776/p03776_final.ll,True,8,8,0,347,341,-6,4197,4109,-88,20,17,-3,195,195,0,195,195,0,0,0,0,4,4,0,3,3,0,679,666,-13,482,416,-66,218,218,0,43,55,12,59,50,-9,6,6,0,0,0,0,1382,1303,-79,828,828,0,0,0,0
public_v1,O1,p03835,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/main_opt_1.after.ll,True,3,2,-1,14,11,-3,355,141,-214,4,4,0,13,4,-9,13,4,-9,0,0,0,10,2,-8,5,1,-4,41,15,-26,99,44,-55,45,12,-33,1,9,8,4,1,-3,0,0,0,0,0,0,190,72,-118,41,33,-8,0,0,0
public_v1,O1,p03835,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/main_opt_2.after.ll,True,2,2,0,11,7,-4,89,32,-57,4,3,-1,6,2,-4,6,2,-4,0,0,0,4,0,-4,3,2,-1,4,2,-2,16,0,-16,14,0,-14,9,8,-1,1,3,2,0,0,0,0,0,0,37,4,-33,15,15,0,0,0,0
public_v1,O1,p03835,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p03835/p03835_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/bundle_default_opt_3.after.ll,True,2,2,0,7,7,0,32,32,0,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,8,8,0,3,3,0,0,0,0,0,0,0,4,4,0,15,15,0,0,0,0
public_v1,O1,p03835,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p03835/p03835_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/bundle_default_opt_4.after.ll,True,2,2,0,7,7,0,32,32,0,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,8,8,0,3,3,0,0,0,0,0,0,0,4,4,0,15,15,0,0,0,0
public_v1,O1,p03835,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03835/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p03835/p03835_final.ll,True,2,1,-1,7,6,-1,32,31,-1,3,3,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,8,8,0,3,3,0,0,0,0,0,0,0,4,4,0,15,15,0,0,0,0
public_v1,O1,p03854,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/main_opt_1.after.ll,True,3,2,-1,22,18,-4,549,239,-310,8,8,0,26,7,-19,26,7,-19,0,0,0,18,2,-16,9,1,-8,51,19,-32,166,89,-77,93,17,-76,2,6,4,14,13,-1,0,0,0,0,0,0,319,126,-193,79,57,-22,0,0,0
public_v1,O1,p03854,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/main_opt_2.after.ll,True,2,2,0,19,16,-3,175,67,-108,8,7,-1,5,5,0,5,5,0,0,0,0,0,0,0,1,0,-1,6,3,-3,63,2,-61,16,6,-10,3,4,1,14,4,-10,0,1,1,0,0,0,86,11,-75,38,24,-14,0,0,0
public_v1,O1,p03854,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p03854/p03854_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/bundle_default_opt_3.after.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O1,p03854,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p03854/p03854_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/bundle_default_opt_4.after.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O1,p03854,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p03854/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p03854/p03854_final.ll,True,3,3,0,18,18,0,70,70,0,7,7,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,7,7,0,4,4,0,4,4,0,1,1,0,0,0,0,12,12,0,24,24,0,0,0,0
public_v1,O1,p04028,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/main_opt_1.after.ll,True,6,3,-3,37,29,-8,1603,997,-606,13,16,3,35,18,-17,35,18,-17,0,0,0,19,5,-14,7,3,-4,141,90,-51,168,126,-42,256,134,-122,8,4,-4,113,100,-13,0,0,0,3,3,0,572,353,-219,428,302,-126,0,0,0
public_v1,O1,p04028,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/main_opt_2.after.ll,True,3,3,0,29,28,-1,630,453,-177,16,13,-3,18,13,-5,18,13,-5,0,0,0,5,0,-5,3,2,-1,74,32,-42,112,62,-50,67,51,-16,3,5,2,28,17,-11,0,0,0,3,3,0,256,147,-109,130,115,-15,0,0,0
public_v1,O1,p04028,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p04028/p04028_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/bundle_default_opt_3.after.ll,True,3,3,0,28,23,-5,440,359,-81,13,11,-2,13,13,0,13,13,0,0,0,0,0,0,0,2,2,0,27,21,-6,62,60,-2,50,40,-10,5,5,0,17,13,-4,0,0,0,3,3,0,141,123,-18,115,90,-25,0,0,0
public_v1,O1,p04028,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p04028/p04028_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/bundle_default_opt_4.after.ll,True,3,2,-1,23,28,5,359,437,78,11,15,4,13,13,0,13,13,0,0,0,0,0,0,0,2,2,0,21,21,0,60,78,18,40,47,7,5,12,7,13,13,0,0,0,0,3,5,2,123,148,25,90,112,22,0,0,0
public_v1,O1,p04028,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p04028/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p04028/p04028_final.ll,True,2,1,-1,28,26,-2,437,309,-128,15,15,0,13,13,0,13,13,0,0,0,0,0,0,0,2,1,-1,21,14,-7,78,8,-70,47,9,-38,12,13,1,13,11,-2,0,0,0,5,5,0,148,32,-116,112,105,-7,0,0,0
public_v1,O2,p00001,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/main_opt_1.after.ll,True,9,3,-6,45,29,-16,1185,421,-764,10,7,-3,29,15,-14,29,15,-14,0,0,0,14,6,-8,6,3,-3,103,35,-68,198,83,-115,137,81,-56,25,13,-12,29,26,-3,2,1,-1,0,0,0,444,202,-242,235,111,-124,0,0,0
public_v1,O2,p00001,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/main_opt_2.after.ll,True,3,3,0,26,23,-3,239,188,-51,7,5,-2,11,13,2,11,13,2,0,0,0,2,4,2,1,1,0,18,12,-6,65,49,-16,49,45,-4,11,8,-3,8,6,-2,1,1,0,0,0,0,133,107,-26,50,34,-16,0,0,0
public_v1,O2,p00001,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p00001/p00001_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/bundle_default_opt_3.after.ll,True,3,3,0,23,23,0,162,159,-3,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,49,47,-2,37,36,-1,9,8,-1,2,2,0,1,1,0,0,0,0,95,92,-3,25,25,0,0,0,0
public_v1,O2,p00001,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p00001/p00001_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/bundle_default_opt_4.after.ll,True,3,3,0,23,23,0,159,159,0,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,47,47,0,36,36,0,8,8,0,2,2,0,1,1,0,0,0,0,92,92,0,25,25,0,0,0,0
public_v1,O2,p00001,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00001/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p00001/p00001_final.ll,True,3,2,-1,23,22,-1,159,158,-1,5,5,0,13,13,0,13,13,0,0,0,0,4,4,0,1,1,0,8,8,0,47,47,0,36,36,0,8,8,0,2,2,0,1,1,0,0,0,0,92,92,0,25,25,0,0,0,0
public_v1,O2,p00008,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/main_opt_1.after.ll,True,3,2,-1,34,32,-2,1558,1124,-434,13,14,1,12,7,-5,12,7,-5,0,0,0,9,5,-4,5,3,-2,131,105,-26,204,143,-61,390,198,-192,1,17,16,178,156,-22,0,0,0,0,0,0,730,449,-281,456,417,-39,0,0,0
public_v1,O2,p00008,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/main_opt_2.after.ll,True,2,2,0,32,28,-4,367,335,-32,14,19,5,2,3,1,2,3,1,0,0,0,0,0,0,1,1,0,44,49,5,97,110,13,71,37,-34,6,3,-3,9,11,2,0,0,0,0,0,0,213,197,-16,57,63,6,0,0,0
public_v1,O2,p00008,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p00008/p00008_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/bundle_default_opt_3.after.ll,True,2,2,0,25,25,0,166,155,-11,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,39,24,-15,20,20,0,28,22,-6,0,5,5,2,13,11,0,0,0,0,0,0,88,67,-21,28,41,13,0,0,0
public_v1,O2,p00008,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p00008/p00008_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/bundle_default_opt_4.after.ll,True,2,2,0,25,26,1,155,157,2,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,24,24,0,20,20,0,22,22,0,5,5,0,13,13,0,0,0,0,0,0,0,67,67,0,41,42,1,0,0,0
public_v1,O2,p00008,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00008/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p00008/p00008_final.ll,True,2,2,0,26,26,0,157,157,0,14,14,0,3,3,0,3,3,0,0,0,0,0,0,0,1,1,0,24,24,0,20,20,0,22,22,0,5,5,0,13,13,0,0,0,0,0,0,0,67,67,0,42,42,0,0,0,0
public_v1,O2,p00033,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/main_opt_1.after.ll,True,4,3,-1,97,89,-8,1839,1218,-621,7,4,-3,40,21,-19,40,21,-19,0,0,0,28,10,-18,14,4,-10,148,129,-19,306,129,-177,239,100,-139,19,23,4,41,40,-1,3,2,-1,0,0,0,707,362,-345,305,283,-22,0,0,0
public_v1,O2,p00033,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/main_opt_2.after.ll,True,3,3,0,89,86,-3,611,563,-48,4,4,0,37,14,-23,37,14,-23,0,0,0,26,3,-23,13,13,0,59,79,20,78,97,19,77,72,-5,7,7,0,25,25,0,2,2,0,0,0,0,227,261,34,97,95,-2,0,0,0
public_v1,O2,p00033,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p00033/p00033_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/bundle_default_opt_3.after.ll,True,4,4,0,88,88,0,535,521,-14,4,4,0,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,79,79,0,97,95,-2,66,66,0,7,7,0,16,16,0,2,2,0,0,0,0,255,253,-2,78,73,-5,0,0,0
public_v1,O2,p00033,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p00033/p00033_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/bundle_default_opt_4.after.ll,True,4,3,-1,88,90,2,521,569,48,4,6,2,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,79,81,2,95,110,15,66,73,7,7,10,3,16,17,1,2,2,0,0,0,0,253,277,24,73,82,9,0,0,0
public_v1,O2,p00033,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00033/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p00033/p00033_final.ll,True,3,3,0,90,90,0,569,569,0,6,6,0,18,18,0,18,18,0,0,0,0,3,3,0,13,13,0,81,81,0,110,110,0,73,73,0,10,10,0,17,17,0,2,2,0,0,0,0,277,277,0,82,82,0,0,0,0
public_v1,O2,p00165,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/main_opt_1.after.ll,True,3,2,-1,31,28,-3,1067,803,-264,11,14,3,17,12,-5,17,12,-5,0,0,0,13,9,-4,7,5,-2,105,82,-23,199,149,-50,230,133,-97,7,31,24,91,83,-8,0,0,0,0,0,0,541,369,-172,266,267,1,0,0,0
public_v1,O2,p00165,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/main_opt_2.after.ll,True,2,2,0,28,27,-1,377,315,-62,14,16,2,3,4,1,3,4,1,0,0,0,0,0,0,1,1,0,38,37,-1,85,90,5,67,40,-27,12,7,-5,23,24,1,0,0,0,0,0,0,191,168,-23,91,76,-15,0,0,0
public_v1,O2,p00165,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p00165/p00165_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/bundle_default_opt_3.after.ll,True,3,3,0,25,18,-7,165,148,-17,14,10,-4,9,13,4,9,13,4,0,0,0,0,4,4,1,1,0,34,22,-12,26,22,-4,15,13,-2,4,7,3,4,9,5,0,0,0,0,0,0,76,58,-18,33,37,4,0,0,0
public_v1,O2,p00165,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p00165/p00165_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/bundle_default_opt_4.after.ll,True,3,3,0,18,18,0,148,147,-1,10,10,0,13,12,-1,13,12,-1,0,0,0,4,3,-1,1,1,0,22,22,0,22,22,0,13,13,0,7,7,0,9,9,0,0,0,0,0,0,0,58,58,0,37,37,0,0,0,0
public_v1,O2,p00165,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00165/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p00165/p00165_final.ll,True,3,3,0,18,18,0,147,147,0,10,10,0,12,12,0,12,12,0,0,0,0,3,3,0,1,1,0,22,22,0,22,22,0,13,13,0,7,7,0,9,9,0,0,0,0,0,0,0,58,58,0,37,37,0,0,0,0
public_v1,O2,p00327,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/main_opt_1.after.ll,True,3,2,-1,33,28,-5,1085,713,-372,14,18,4,14,7,-7,14,7,-7,0,0,0,10,4,-6,5,3,-2,111,49,-62,167,73,-94,168,100,-68,20,46,26,63,59,-4,0,0,0,0,0,0,451,225,-226,276,265,-11,0,0,0
public_v1,O2,p00327,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/main_opt_2.after.ll,True,3,2,-1,30,28,-2,668,580,-88,18,19,1,8,7,-1,8,7,-1,0,0,0,4,4,0,3,3,0,45,48,3,71,71,0,101,93,-8,22,22,0,59,53,-6,0,0,0,0,0,0,220,215,-5,236,206,-30,0,0,0
public_v1,O2,p00327,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o2_20260816/p00327/p00327_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/bundle_default_opt_3.after.ll,True,4,4,0,32,33,1,432,421,-11,19,19,0,21,21,0,21,21,0,0,0,0,4,4,0,3,3,0,44,44,0,71,71,0,57,56,-1,18,18,0,17,17,0,0,0,0,0,0,0,175,174,-1,118,114,-4,0,0,0
public_v1,O2,p00327,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o2_20260816/p00327/p00327_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/bundle_default_opt_4.after.ll,True,4,4,0,33,33,0,421,420,-1,19,19,0,21,21,0,21,21,0,0,0,0,4,4,0,3,3,0,44,44,0,71,71,0,56,56,0,18,18,0,17,17,0,0,0,0,0,0,0,174,174,0,114,113,-1,0,0,0
public_v1,O2,p00327,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00327/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o2_20260816/p00327/p00327_final.ll,True,4,4,0,33,33,0,420,420,0,19,19,0,21,21,0,21,21,0,0,0,0,4,4,0,3,3,0,44,44,0,71,71,0,56,56,0,18,18,0,17,17,0,0,0,0,0,0,0,174,174,0,113,113,0,0,0,0
public_v1,O2,p00678,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00678/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O2/p00678/main_opt_1.after.ll,True,6,5,-1,93,78,-15,1815,1244,-571,32,18,-14,43,31,-12,43,31,-12,0,0,0,25,14,-11,11,7,-4,123,103,-20,229,179,-50,250,125,-125,78,88,10,50,20,-30,8,4,-4,3,3,0,613,414,-199,492,316,-176,0,0,0
